Time (s),Sampling Rate,FP1,FP2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11
0.0,250,18.677519358152782,20.15539658472196,69.61651782687423,-1.9784731459897555,1.4700664202138695e-09,1.4700664202138695e-09,1.4700664202138695e-09,1.4700664202138695e-09,2.5156387404319283,11.38435272129599,-217.17959274675127
0.00400029642597301,250,14.008544259130645,16.9459217491519,179.8165158523324,2.453504393031081,1.3951877298113942e-09,1.3951877298113942e-09,1.3951877298113942e-09,1.3951877298113942e-09,-22.143898366799437,-82.99639260536797,1996.5440119841128
0.00800059285194602,250,11.456541743867458,13.95276834581698,245.9185799995107,5.404727334088699,1.302300521913666e-09,1.302300521913666e-09,1.302300521913666e-09,1.302300521913666e-09,-33.832738681304576,-127.17424249260107,3027.409996152907
0.012000889277919029,250,11.753992928694519,11.46393846132078,259.90273813718653,6.363044880536095,1.1862541279270814e-09,1.1862541279270814e-09,1.1862541279270814e-09,1.1862541279270814e-09,-29.00399528350505,-107.38270254607117,2550.326190001479
0.01600118570389204,250,14.04659950084213,9.946780782101797,246.981787665023,5.9241436896629285,1.057202203558964e-09,1.057202203558964e-09,1.057202203558964e-09,1.057202203558964e-09,-14.440393304810266,-50.27103068111563,1197.8698561696085
0.02000148212986505,250,16.873960309753542,9.88844801488142,234.81973342481442,5.123406474640281,9.357042575237843e-10,9.357042575237843e-10,9.357042575237843e-10,9.357042575237843e-10,0.12052380599180523,5.320188764779587,-100.80412384984766
0.024001778555838058,250,19.203571604028234,11.221615085168906,233.9359306455251,4.669234978653504,8.409992440420311e-10,8.409992440420311e-10,8.409992440420311e-10,8.409992440420311e-10,9.269040705451268,37.552059547350765,-820.5699314870409
0.02800207498181107,250,20.65525229347623,13.019501869272588,241.50110101731858,4.666908296739853,7.850852229541027e-10,7.850852229541027e-10,7.850852229541027e-10,7.850852229541027e-10,12.366510202731217,45.35441900165165,-953.5271194247573
0.03200237140778408,250,21.280224165982013,14.265447300537907,249.79768430070138,4.848321535190503,7.719444675500275e-10,7.719444675500275e-10,7.719444675500275e-10,7.719444675500275e-10,9.300836900641876,32.75687553451159,-647.3751605769005
0.036002667833757086,250,21.525656361069615,15.042976034336183,250.1697698859982,4.943966492567728,7.938008328487464e-10,7.938008328487464e-10,7.938008328487464e-10,7.938008328487464e-10,-1.2947595701238725,-0.7422591214528111,54.492590341774985
0.0400029642597301,250,22.103934139265633,16.456943551126077,241.0451033156945,4.876296319189026,8.306206909890575e-10,8.306206909890575e-10,8.306206909890575e-10,8.306206909890575e-10,-18.563675488408887,-51.83117591164658,1074.7172678663128
0.04400326068570311,250,23.326814539656283,19.025611858118538,235.25861427983187,4.720569005839438,8.596795266340121e-10,8.596795266340121e-10,8.596795266340121e-10,8.596795266340121e-10,-35.753555477830794,-101.74462015567232,2055.685759732638
0.048003557111676115,250,24.525435400636066,21.461351819769448,248.90332555976676,4.575646502024267,8.645127862072869e-10,8.645127862072869e-10,8.645127862072869e-10,8.645127862072869e-10,-42.97818801557247,-122.7032077523891,2462.4038450145167
0.05200385353764913,250,24.481596921924528,21.516614300943417,279.53160477352355,4.484851861047695,8.353773318600066e-10,8.353773318600066e-10,8.353773318600066e-10,8.353773318600066e-10,-35.350132750079226,-100.74637036412342,2023.9499702208107
0.05600414996362214,250,22.53915998960607,18.138403219398654,306.16514118551873,4.435472875336538,7.712018498678978e-10,7.712018498678978e-10,7.712018498678978e-10,7.712018498678978e-10,-17.635263871908695,-49.13267691113804,1000.0654068381857
0.06000444638959515,250,19.154225486272832,12.727066142185077,315.5522004634631,4.393108550184511,6.858931858137865e-10,6.858931858137865e-10,6.858931858137865e-10,6.858931858137865e-10,0.09326158000665608,4.021209908161374,-59.10302200402265
0.06400474281556816,250,15.428374608902889,8.324616067133467,316.90363805764014,4.332427767505599,6.056191206287202e-10,6.056191206287202e-10,6.056191206287202e-10,6.056191206287202e-10,10.62693855530855,38.43387829564334,-755.9425931624605
0.06800503924154117,250,12.322694004703242,7.428553632688363,323.0235966894955,4.251254446130467,5.542046258954675e-10,5.542046258954675e-10,5.542046258954675e-10,5.542046258954675e-10,12.907657538850628,49.477112073424266,-992.614606811708
0.07200533566751417,250,10.269464684134212,10.085082546774107,328.6180784316852,4.164721153861454,5.394291894183158e-10,5.394291894183158e-10,5.394291894183158e-10,5.394291894183158e-10,8.98381831999676,38.710669347665686,-782.4242054028957
0.0760056320934872,250,9.295220924998311,13.758903414086003,320.31483085016254,4.086372191894096,5.490440463873483e-10,5.490440463873483e-10,5.490440463873483e-10,5.490440463873483e-10,0.42692392480179575,6.045374306027248,-106.29413848094896
0.0800059285194602,250,9.43103714214384,15.323923850238117,300.305953020008,4.016025541828016,5.570603096752113e-10,5.570603096752113e-10,5.570603096752113e-10,5.570603096752113e-10,-11.227057068722852,-44.01405430686229,944.9214915319471
0.08400622494543321,250,10.97653844600351,13.712070741640373,284.39192749688647,3.946087370226061,5.376885441541434e-10,5.376885441541434e-10,5.376885441541434e-10,5.376885441541434e-10,-22.021801514014747,-92.67353640386432,1970.0831154945922
0.08800652137140622,250,14.193263053845547,10.857541461599306,279.76281356321454,3.8735899724784817,4.778418390670118e-10,4.778418390670118e-10,4.778418390670118e-10,4.778418390670118e-10,-26.288964678144485,-113.12802655111258,2398.096534063351
0.09200681779737922,250,18.668407733808515,9.934585730714234,279.57829428093373,3.800794465998716,3.7876988456427654e-10,3.7876988456427654e-10,3.7876988456427654e-10,3.7876988456427654e-10,-21.20684382281572,-92.18555125482018,1948.8435569121152
0.09600711422335223,250,23.19627928744456,12.444250785926751,278.20310119586594,3.7281992418817285,2.525293572693223e-10,2.525293572693223e-10,2.525293572693223e-10,2.525293572693223e-10,-9.763472069604413,-42.7701440587152,900.961460819834
0.10000741064932525,250,26.538959682122595,16.917751941747362,277.0437225119003,3.6540195631879784,1.216688320998075e-10,1.216688320998075e-10,1.216688320998075e-10,1.216688320998075e-10,1.9010886142608943,8.542505013351246,-170.0917488931808
0.10400770707529826,250,28.39325129465046,20.545165141304395,274.70071122251625,3.579211810918189,1.3973909026403818e-11,1.3973909026403818e-11,1.3973909026403818e-11,1.3973909026403818e-11,9.488416353087967,43.163606829269185,-860.9757414197495
0.10800800350127127,250,29.556452592743945,22.047699077006484,265.11306022092555,3.5068165985781445,-5.0148399646588515e-11,-5.0148399646588515e-11,-5.0148399646588515e-11,-5.0148399646588515e-11,12.083774560968532,56.32749967054604,-1087.743459953261
0.11200829992724427,250,30.95898104807743,22.593277714700953,247.70058168681305,3.4364652107113334,-6.521952549053481e-11,-6.521952549053481e-11,-6.521952549053481e-11,-6.521952549053481e-11,9.84652163485559,46.69252176035086,-875.5361263964571
0.11600859635321728,250,32.41188309014207,23.687723762235752,228.25404585162582,3.36473904367386,-4.255732020678601e-11,-4.255732020678601e-11,-4.255732020678601e-11,-4.255732020678601e-11,2.4312092406906025,10.629562312152668,-204.99788340378404
0.1200088927791903,250,32.55099458281729,24.747335869013412,208.55647009135177,3.2911091965936587,-8.303796011413703e-12,-8.303796011413703e-12,-8.303796011413703e-12,-8.303796011413703e-12,-9.204584421917392,-47.67212668845724,835.9920657316541
0.12400918920516331,250,30.424544313876904,23.62839972705771,185.37074806861173,3.2186612541091133,9.653149727544112e-12,9.653149727544112e-12,9.653149727544112e-12,9.653149727544112e-12,-20.535671610421346,-105.10440548031444,1847.8218816921988
0.12800948563113632,250,27.108941125480726,19.59560077656691,160.31119369589535,3.148461413503727,-1.93721101357819e-12,-1.93721101357819e-12,-1.93721101357819e-12,-1.93721101357819e-12,-25.223241134318876,-129.11157378401748,2267.16814294094
0.13200978205710934,250,25.247481011492585,14.959203308111501,140.59600822177848,3.077936953802654,-3.932466377035572e-11,-3.932466377035572e-11,-3.932466377035572e-11,-3.932466377035572e-11,-20.264198585069064,-104.1628100011898,1824.599932148426
0.13601007848308233,250,26.645135315752427,13.257862295130668,128.7809699835217,3.0058764658274915,-9.224217357234453e-11,-9.224217357234453e-11,-9.224217357234453e-11,-9.224217357234453e-11,-8.744883401411174,-46.013280374795904,795.2438429163583
0.14001037490905535,250,30.4431981744134,16.044469455284364,120.7027321201431,2.9345779584908867,-1.5272781873983206e-10,-1.5272781873983206e-10,-1.5272781873983206e-10,-1.5272781873983206e-10,3.1194101720756784,13.296397572756668,-264.07655540106214
0.14401067133502835,250,33.82657837356734,21.635401219819354,114.73827339722561,2.865437064936911,-2.1611238564165782e-10,-2.1611238564165782e-10,-2.1611238564165782e-10,-2.1611238564165782e-10,10.924558404385134,51.11888857524287,-959.9240637981937
0.14801096776100137,250,34.472100318428,26.701938304707053,114.01426427876001,2.796432274932151,-2.7892580637752767e-10,-2.7892580637752767e-10,-2.7892580637752767e-10,-2.7892580637752767e-10,13.558047781642504,62.56584548618629,-1195.2547978905698
0.1520112641869744,250,32.38774145039328,28.888564685728117,116.47683696551147,2.726026537456639,-3.392196768246689e-10,-3.392196768246689e-10,-3.392196768246689e-10,-3.392196768246689e-10,11.093758984752688,49.896688506385246,-976.7066561780875
0.15601156061294738,250,29.63427993248213,28.141922508530865,111.10086346150393,2.6560122950845098,-3.994463478992096e-10,-3.994463478992096e-10,-3.994463478992096e-10,-3.994463478992096e-10,3.3577940785302047,13.976021977634588,-284.7933699450141
0.1600118570389204,250,28.268434150198843,25.816560998052665,90.24497104389627,2.5881221328020527,-4.67449853763921e-10,-4.67449853763921e-10,-4.67449853763921e-10,-4.67449853763921e-10,-8.426277378042524,-39.28405966598797,774.0195744129949
0.1640121534648934,250,28.357245896533453,22.805528586364368,61.6068379979734,2.520898114685808,-5.518673711833532e-10,-5.518673711833532e-10,-5.518673711833532e-10,-5.518673711833532e-10,-19.56913086267049,-89.19637080966935,1778.133546602697
0.16801244989086642,250,28.083317019193576,19.065897331100476,41.62046983122795,2.4525377341871097,-6.541225818818939e-10,-6.541225818818939e-10,-6.541225818818939e-10,-6.541225818818939e-10,-23.717676355424764,-107.60997975233728,2153.8412849653437
0.17201274631683944,250,26.027495661542638,15.180546701742358,38.20943906942338,2.384230139879645,-7.65990249971489e-10,-7.65990249971489e-10,-7.65990249971489e-10,-7.65990249971489e-10,-18.139831926897305,-82.31589017822252,1652.09573543471
0.17601304274281243,250,23.160672057120927,13.592223393591064,44.891335521829745,2.317863737389021,-8.796114461673423e-10,-8.796114461673423e-10,-8.796114461673423e-10,-8.796114461673423e-10,-6.629705796748687,-30.2666256622084,611.4708021179138
0.18001333916878545,250,22.129486122908432,17.01646930855747,50.893083495806934,2.252571590726317,-1.0005413952808093e-09,-1.0005413952808093e-09,-1.0005413952808093e-09,-1.0005413952808093e-09,3.926958833275563,17.481871275756525,-345.0330398715196
0.18401363559475845,250,24.545131772625215,25.15618988181199,51.483375678859375,2.1864844373881005,-1.143790314802645e-09,-1.143790314802645e-09,-1.143790314802645e-09,-1.143790314802645e-09,9.64247270511998,42.96423770449376,-853.5941709776316
0.18801393202073147,250,29.35078904530714,33.6969063218116,47.643061159306626,2.1202281115522235,-1.3135967354640056e-09,-1.3135967354640056e-09,-1.3135967354640056e-09,-1.3135967354640056e-09,11.59689768809326,50.58671179614628,-998.1966720969967
0.19201422844670446,250,33.878994602832854,37.486391575592435,40.98510037481185,2.055684855514005,-1.4964618519721353e-09,-1.4964618519721353e-09,-1.4964618519721353e-09,-1.4964618519721353e-09,12.193407742846336,51.63534420112691,-1007.7585743190048
0.19601452487267748,250,36.01855359751737,34.90634990783016,32.33652937471112,1.9925169161965908,-1.6788735191862987e-09,-1.6788735191862987e-09,-1.6788735191862987e-09,-1.6788735191862987e-09,10.869241790902564,45.36029981970967,-879.9887430296983
0.2000148212986505,250,35.20552617504596,28.86753271578457,23.462330849890307,1.9289196761864829,-1.8592671077514548e-09,-1.8592671077514548e-09,-1.8592671077514548e-09,-1.8592671077514548e-09,4.466095915859613,19.519453185904474,-383.15267622808005
0.2040151177246235,250,32.08451532426366,23.732716018819406,17.868347596528366,1.8650200343044576,-2.035345126584536e-09,-2.035345126584536e-09,-2.035345126584536e-09,-2.035345126584536e-09,-7.930676642765715,-29.950630832006738,564.8147256069474
0.20801541415059652,250,28.10305105464245,21.849150587311236,19.087402383531256,1.8025761263813693,-2.1900458890005905e-09,-2.1900458890005905e-09,-2.1900458890005905e-09,-2.1900458890005905e-09,-21.359975866596557,-83.5416239604463,1593.765807828895
0.2120157105765695,250,25.198591166594888,22.843554667517108,26.81561586961824,1.7417083853512014,-2.299017969434883e-09,-2.299017969434883e-09,-2.299017969434883e-09,-2.299017969434883e-09,-27.67133853152995,-108.48731721444152,2075.516285884628
0.21601600700254253,250,24.64122579559701,24.859857041812724,34.447830650287386,1.680784477355456,-2.3505841824484e-09,-2.3505841824484e-09,-2.3505841824484e-09,-2.3505841824484e-09,-22.56247422559429,-87.31875694077104,1673.189399010328
0.22001630342851555,250,25.35761914831998,25.317446844731325,33.9338864157433,1.6195139157331364,-2.3555769635063305e-09,-2.3555769635063305e-09,-2.3555769635063305e-09,-2.3555769635063305e-09,-9.314356571174518,-33.53544452237736,642.7893804489071
0.22401659985448855,250,23.71712354075739,21.086613485551634,26.091295574105203,1.5594367311291337,-2.3395390808020347e-09,-2.3395390808020347e-09,-2.3395390808020347e-09,-2.3395390808020347e-09,4.7416210388405045,22.431693709025602,-437.1451286173267
0.22801689628046157,250,15.809833525120919,9.772278194188566,22.987467281918327,1.5010405641295825,-2.325615541535824e-09,-2.325615541535824e-09,-2.325615541535824e-09,-2.325615541535824e-09,14.27070606723286,58.441105453991135,-1145.8166358545275
0.23201719270643456,250,0.5996537751116406,-7.980109140849962,35.33168939816217,1.4429427740763416,-2.321400994218864e-09,-2.321400994218864e-09,-2.321400994218864e-09,-2.321400994218864e-09,17.75692075477436,69.44792772737081,-1379.2235929424864
0.23601748913240758,250,-18.76560458069968,-27.679015406502664,59.30590615961796,1.3845317001200335,-2.3230935101394405e-09,-2.3230935101394405e-09,-2.3230935101394405e-09,-2.3230935101394405e-09,14.935952970472746,57.64919950759324,-1156.7697728266266
0.2400177855583806,250,-36.654582485140004,-43.379611726410026,80.97373603360423,1.3270679530354148,-2.3315527152228016e-09,-2.3315527152228016e-09,-2.3315527152228016e-09,-2.3315527152228016e-09,5.154491124628089,23.92001339256965,-471.11620802475
0.2440180819843536,250,-48.28744814009628,-51.69326724497168,92.43220539556995,1.2713075922683115,-2.357302507725042e-09,-2.357302507725042e-09,-2.357302507725042e-09,-2.357302507725042e-09,-10.320334153125057,-26.57910299405648,577.8994583935282
